"repo_name","author_name","author_date","commit_message"
"v2fly/v2ray-core","Allo","12/25/2023","fix(conf): add Windows support for Unix Domain Socket"
"v2fly/v2ray-core","Shelikhoo","03/04/2024","Update version to v5.14.1"
"v2fly/v2ray-core","Shelikhoo","03/04/2024","stylize go.mod"
"v2fly/v2ray-core","dependabot[bot]","03/04/2024","Chore: bump github.com/quic-go/quic-go from 0.40.0 to 0.41.0

Bumps [github.com/quic-go/quic-go](https://github.com/quic-go/quic-go) from 0.40.0 to 0.41.0.
- [Release notes](https://github.com/quic-go/quic-go/releases)
- [Changelog](https://github.com/quic-go/quic-go/blob/master/Changelog.md)
- [Commits](https://github.com/quic-go/quic-go/compare/v0.40.0...v0.41.0)

---
updated-dependencies:
- dependency-name: github.com/quic-go/quic-go
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","01/08/2024","Chore: bump github.com/cloudflare/circl from 1.3.3 to 1.3.7

Bumps [github.com/cloudflare/circl](https://github.com/cloudflare/circl) from 1.3.3 to 1.3.7.
- [Release notes](https://github.com/cloudflare/circl/releases)
- [Commits](https://github.com/cloudflare/circl/compare/v1.3.3...v1.3.7)

---
updated-dependencies:
- dependency-name: github.com/cloudflare/circl
  dependency-type: indirect
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","Shelikhoo","03/04/2024","Update version to v5.14.0"
"v2fly/v2ray-core","Shelikhoo","02/26/2024","Correctly propagate error in AuthenticationReader readBuffer"
"v2fly/v2ray-core","Shelikhoo","12/11/2023","update version to v5.13.0"
"v2fly/v2ray-core","dependabot[bot]","12/10/2023","Chore: bump golang.org/x/net from 0.18.0 to 0.19.0

Bumps [golang.org/x/net](https://github.com/golang/net) from 0.18.0 to 0.19.0.
- [Commits](https://github.com/golang/net/compare/v0.18.0...v0.19.0)

---
updated-dependencies:
- dependency-name: golang.org/x/net
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","12/10/2023","Chore: bump golang.org/x/crypto from 0.15.0 to 0.16.0

Bumps [golang.org/x/crypto](https://github.com/golang/crypto) from 0.15.0 to 0.16.0.
- [Commits](https://github.com/golang/crypto/compare/v0.15.0...v0.16.0)

---
updated-dependencies:
- dependency-name: golang.org/x/crypto
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","12/10/2023","Chore: bump golang.org/x/sys from 0.14.0 to 0.15.0

Bumps [golang.org/x/sys](https://github.com/golang/sys) from 0.14.0 to 0.15.0.
- [Commits](https://github.com/golang/sys/compare/v0.14.0...v0.15.0)

---
updated-dependencies:
- dependency-name: golang.org/x/sys
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","11/24/2023","Chore: bump github.com/pion/transport/v2 from 2.2.1 to 2.2.4

Bumps [github.com/pion/transport/v2](https://github.com/pion/transport) from 2.2.1 to 2.2.4.
- [Release notes](https://github.com/pion/transport/releases)
- [Changelog](https://github.com/pion/transport/blob/master/.goreleaser.yml)
- [Commits](https://github.com/pion/transport/compare/v2.2.1...v2.2.4)

---
updated-dependencies:
- dependency-name: github.com/pion/transport/v2
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","Shelikhoo","11/24/2023","remove semgrep"
"v2fly/v2ray-core","Shelikhoo","11/25/2023","fixed processing none security subscription"
"v2fly/v2ray-core","Shelikhoo","11/25/2023","Add data URL Link support to subscription"
"v2fly/v2ray-core","Shelikhoo","11/25/2023","rename import dialing tag in subscription

thanks mzz"
"v2fly/v2ray-core","Shelikhoo","11/22/2023","enable restricted mode load for some settings"
"v2fly/v2ray-core","Shelikhoo","11/21/2023","Add subscription manager (autogenerated)"
"v2fly/v2ray-core","Shelikhoo","11/21/2023","Add subscription manager"
"v2fly/v2ray-core","Shelikhoo","11/24/2023","update version to v5.12.1"
"v2fly/v2ray-core","ghosx","11/24/2023","fix: unexpected path in httpugprade (#2773)"
"v2fly/v2ray-core","Xiaokang Wang (Shelikhoo)","11/24/2023","Shadowsocks2022 Client Implementation Improvements (#2770)

* Shadowsocks2022 Client Implementation Improvements

1. Added UDP Replay Detection
2. Added UDP Processor State Cache
3. Added More Detailed Output for Time Difference Error
4. Replaced Mutex with RWMutex for reduced lock contention
5. Added per server session tracking of decryption cache and anti-replay window
6. Adjust server session track time
7. Increase per session buffer to 128
8. Fix client crash when EIH is not enabled
9. Fix client log contains non-human-friendly content
10.Remove mark and remove for trackedSessions
11. Fixed packet size uint16 overflow issue"
"v2fly/v2ray-core","Shelikhoo","11/19/2023","update version to v5.12.0"
"v2fly/v2ray-core","Shelikhoo","11/19/2023","fix proxy ss2022 client lints"
"v2fly/v2ray-core","Shelikhoo","11/18/2023","implement ss2022 client timestamp check as per spec"
"v2fly/v2ray-core","Shelikhoo","11/18/2023","add shadowsocks2022 udp client support"
"v2fly/v2ray-core","Shelikhoo","11/03/2023","add shadowsocks2022 tcp client support"
"v2fly/v2ray-core","Shelikhoo","11/19/2023","make domain strategy in v5 less forgiving to reduce complexity"
"v2fly/v2ray-core","57a4c324e742","06/04/2023","Add DomainStrategy for JSONv5 outbound"
"v2fly/v2ray-core","57a4c324e742","06/04/2023","Add DomainStrategy for JSONv5 outbound"
"v2fly/v2ray-core","Vigilans","06/06/2023","Apply DomainStrategy to outbound target"
"v2fly/v2ray-core","dependabot[bot]","11/19/2023","Chore: bump github.com/go-playground/validator/v10

Bumps [github.com/go-playground/validator/v10](https://github.com/go-playground/validator) from 10.15.5 to 10.16.0.
- [Release notes](https://github.com/go-playground/validator/releases)
- [Commits](https://github.com/go-playground/validator/compare/v10.15.5...v10.16.0)

---
updated-dependencies:
- dependency-name: github.com/go-playground/validator/v10
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","11/19/2023","Chore: bump github.com/gorilla/websocket from 1.5.0 to 1.5.1

Bumps [github.com/gorilla/websocket](https://github.com/gorilla/websocket) from 1.5.0 to 1.5.1.
- [Release notes](https://github.com/gorilla/websocket/releases)
- [Commits](https://github.com/gorilla/websocket/compare/v1.5.0...v1.5.1)

---
updated-dependencies:
- dependency-name: github.com/gorilla/websocket
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","11/19/2023","Chore: bump golang.org/x/sync from 0.4.0 to 0.5.0

Bumps [golang.org/x/sync](https://github.com/golang/sync) from 0.4.0 to 0.5.0.
- [Commits](https://github.com/golang/sync/compare/v0.4.0...v0.5.0)

---
updated-dependencies:
- dependency-name: golang.org/x/sync
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","11/19/2023","Chore: bump golang.org/x/net from 0.17.0 to 0.18.0

Bumps [golang.org/x/net](https://github.com/golang/net) from 0.17.0 to 0.18.0.
- [Commits](https://github.com/golang/net/compare/v0.17.0...v0.18.0)

---
updated-dependencies:
- dependency-name: golang.org/x/net
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","11/15/2023","Chore: bump github.com/miekg/dns from 1.1.56 to 1.1.57

Bumps [github.com/miekg/dns](https://github.com/miekg/dns) from 1.1.56 to 1.1.57.
- [Changelog](https://github.com/miekg/dns/blob/master/Makefile.release)
- [Commits](https://github.com/miekg/dns/compare/v1.1.56...v1.1.57)

---
updated-dependencies:
- dependency-name: github.com/miekg/dns
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","11/06/2023","Chore: bump golang.org/x/sys from 0.13.0 to 0.14.0

Bumps [golang.org/x/sys](https://github.com/golang/sys) from 0.13.0 to 0.14.0.
- [Commits](https://github.com/golang/sys/compare/v0.13.0...v0.14.0)

---
updated-dependencies:
- dependency-name: golang.org/x/sys
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","heimoshuiyu","10/20/2022","Fix: empty usage message with undefined flag"
"v2fly/v2ray-core","Shelikhoo","11/03/2023","Update version to 5.11.0"
"v2fly/v2ray-core","Huang-Huang Bao","10/28/2023","fix: set TTL for incoming UDP IP packets from TUN with PacketAddr dispatcher

Fixes UDP packets being dropped in non-local routing path(e.g. forwarding to LAN or container veth) due to 0-TTL."
"v2fly/v2ray-core","AkinoKaede","10/29/2023","feat: add sniffing for tun"
"v2fly/v2ray-core","dependabot[bot]","10/31/2023","Chore: bump github.com/quic-go/quic-go from 0.39.3 to 0.40.0

Bumps [github.com/quic-go/quic-go](https://github.com/quic-go/quic-go) from 0.39.3 to 0.40.0.
- [Release notes](https://github.com/quic-go/quic-go/releases)
- [Changelog](https://github.com/quic-go/quic-go/blob/master/Changelog.md)
- [Commits](https://github.com/quic-go/quic-go/compare/v0.39.3...v0.40.0)

---
updated-dependencies:
- dependency-name: github.com/quic-go/quic-go
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","Shelikhoo","10/28/2023","update version to v5.10.1"
"v2fly/v2ray-core","Shelikhoo","10/28/2023","fix nil pointer deref at http upgrade transport hub"
"v2fly/v2ray-core","Shelikhoo","10/27/2023","update version to v5.10.0"
"v2fly/v2ray-core","dependabot[bot]","10/27/2023","Chore: bump github.com/quic-go/quic-go from 0.39.0 to 0.39.3

Bumps [github.com/quic-go/quic-go](https://github.com/quic-go/quic-go) from 0.39.0 to 0.39.3.
- [Release notes](https://github.com/quic-go/quic-go/releases)
- [Changelog](https://github.com/quic-go/quic-go/blob/master/Changelog.md)
- [Commits](https://github.com/quic-go/quic-go/compare/v0.39.0...v0.39.3)

---
updated-dependencies:
- dependency-name: github.com/quic-go/quic-go
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","Shelikhoo","10/27/2023","add httpupgrade transport"
"v2fly/v2ray-core","Shelikhoo","10/24/2023","Update generated protobuf files to v1.31.0"
"v2fly/v2ray-core","pathC","08/04/2023","Chore: support the new versioning scheme of Protobuf

Protobuf has changed their versioning scheme to language-specific one. For Golang, the first version applied the scheme would be 4.21.0 which followed the preceding version,3.20.1. Basically the major part is language-specific and no longer important.
Check more:
https://protobuf.dev/news/2022-05-06/
https://github.com/protocolbuffers/protobuf/issues/11440
https://github.com/protocolbuffers/protobuf/issues/11123"
"v2fly/v2ray-core","Shelikhoo","10/24/2023","update version to v5.9.0"
"v2fly/v2ray-core","dependabot[bot]","10/24/2023","Chore: bump github.com/google/gopacket from 1.1.17 to 1.1.19

Bumps [github.com/google/gopacket](https://github.com/google/gopacket) from 1.1.17 to 1.1.19.
- [Commits](https://github.com/google/gopacket/compare/v1.1.17...v1.1.19)

---
updated-dependencies:
- dependency-name: github.com/google/gopacket
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","10/24/2023","Chore: bump github.com/google/go-cmp from 0.5.9 to 0.6.0

Bumps [github.com/google/go-cmp](https://github.com/google/go-cmp) from 0.5.9 to 0.6.0.
- [Release notes](https://github.com/google/go-cmp/releases)
- [Commits](https://github.com/google/go-cmp/compare/v0.5.9...v0.6.0)

---
updated-dependencies:
- dependency-name: github.com/google/go-cmp
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dyhkwong","10/24/2023","fix http2 chain proxy"
"v2fly/v2ray-core","dependabot[bot]","10/23/2023","Chore: bump github.com/go-chi/chi/v5 from 5.0.8 to 5.0.10

Bumps [github.com/go-chi/chi/v5](https://github.com/go-chi/chi) from 5.0.8 to 5.0.10.
- [Release notes](https://github.com/go-chi/chi/releases)
- [Changelog](https://github.com/go-chi/chi/blob/master/CHANGELOG.md)
- [Commits](https://github.com/go-chi/chi/compare/v5.0.8...v5.0.10)

---
updated-dependencies:
- dependency-name: github.com/go-chi/chi/v5
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","10/23/2023","Chore: bump github.com/go-chi/render from 1.0.2 to 1.0.3

Bumps [github.com/go-chi/render](https://github.com/go-chi/render) from 1.0.2 to 1.0.3.
- [Commits](https://github.com/go-chi/render/compare/v1.0.2...v1.0.3)

---
updated-dependencies:
- dependency-name: github.com/go-chi/render
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","10/23/2023","Chore: bump github.com/jhump/protoreflect from 1.15.1 to 1.15.3

Bumps [github.com/jhump/protoreflect](https://github.com/jhump/protoreflect) from 1.15.1 to 1.15.3.
- [Release notes](https://github.com/jhump/protoreflect/releases)
- [Commits](https://github.com/jhump/protoreflect/compare/v1.15.1...v1.15.3)

---
updated-dependencies:
- dependency-name: github.com/jhump/protoreflect
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>"
"v2fly/v2ray-core","dependabot[bot]","10/23/2023","Chore: bump github.com/go-playground/validator/v10

Bumps [github.com/go-playground/validator/v10](https://github.com/go-playground/validator) from 10.14.1 to 10.15.5.
- [Release notes](https://github.com/go-playground/validator/releases)
- [Commits](https://github.com/go-playground/validator/compare/v10.14.1...v10.15.5)

---
updated-dependencies:
- dependency-name: github.com/go-playground/validator/v10
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>"
